True Amplitude,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
43800,2.3073013563838103e-06,6.184555640728758e-06,4.881084770464674e-07,1.0495367854569467e-10,1.1761352473099473e-06,2.4021909009027735e-07,1.7003796238620806e-06,3.7585443468542257e-150
43900,2.3065978826429037e-06,6.089794444920279e-06,4.718600064154053e-07,8.790754838597114e-11,1.0996446243969272e-06,2.575717207570116e-07,1.7665390407411071e-06,3.444654334458298e-151
44000,2.3059135810742973e-06,5.995061822764708e-06,4.5664748612010974e-07,7.380145644619825e-11,1.0262885398541032e-06,2.759072113185563e-07,1.8331367848604454e-06,3.1300718202789452e-152
44100,2.3052482538936663e-06,5.900586891140146e-06,4.4238470525309206e-07,6.212611538384367e-11,9.56111710082295e-07,2.952583133454759e-07,1.9000314495130841e-06,2.8199775037789687e-153
44200,2.304601702013721e-06,5.806592603190638e-06,4.2899160412741475e-07,5.2457883018475465e-11,8.89139347851796e-07,3.156570023694987e-07,1.9670753283372623e-06,2.518950719125107e-154
44300,2.303973725074503e-06,5.713294420039762e-06,4.163940398600002e-07,4.444509000304843e-11,8.253783210068964e-07,3.371342938249842e-07,2.034114885370891e-06,2.2308808957758174e-155
44400,2.3033641214746205e-06,5.620899098449488e-06,4.045235352672301e-07,3.779639647454816e-11,7.648183893309926e-07,3.597200510473594e-07,2.100991276476857e-06,1.9589158667357166e-156
44500,2.302772688401285e-06,5.529603600631155e-06,3.9331701522971544e-07,3.227090582101053e-11,7.074335013039892e-07,3.834427859466193e-07,2.1675409202490054e-06,1.7054455947687885e-157
44600,2.30219922186164e-06,5.4395941308320964e-06,3.827165343313947e-07,2.76697948178007e-11,6.531831330549012e-07,4.08329453068183e-07,2.2335961160323854e-06,1.4721180623724927e-158
44700,2.301643516712489e-06,5.351045301779709e-06,3.726689992237127e-07,2.3829247890444295e-11,6.020136525866155e-07,4.3440523784927707e-07,2.2989857062234053e-06,1.2598826617417115e-159
44800,2.3011053666919514e-06,5.264119432548412e-06,3.631258888126155e-07,2.061450919681141e-11,5.538596932993226e-07,4.616933399720549e-07,2.3635357795572225e-06,1.0690554782730554e-160
44900,2.3005845644493624e-06,5.178965977956198e-06,3.5404297501913194e-07,1.7914889670743592e-11,5.086455219385996e-07,4.902147528102907e-07,2.4270704116485095e-06,8.99400394146087e-162
45000,2.300080901576282e-06,5.095721088214252e-06,3.4538004652511563e-07,1.5639587244565578e-11,4.662863873124412e-07,5.199880400566205e-07,2.4894124386334937e-06,7.50219917297086e-163
45100,2.299594168637263e-06,5.0145072962522644e-06,3.371006375907716e-07,1.3714197303486468e-11,4.26689837432547e-07,5.510291107071316e-07,2.550384259368056e-06,6.204500049275004e-164
45200,2.299124155200121e-06,4.935433328936997e-06,3.2917176372026416e-07,1.207780716851242e-11,3.897569941106877e-07,5.833509936640105e-07,2.6098086612763317e-06,5.087538174020084e-165
45300,2.29867064986671e-06,4.858594037318803e-06,3.2156366565992865e-07,1.0680583212889268e-11,3.553837754548166e-07,6.169636132979035e-07,2.667509664621137e-06,4.1361021463762473e-166
45400,2.2982334403034564e-06,4.784070440049944e-06,3.1424956293799597e-07,9.481772249806299e-12,3.234620581361673e-07,6.518735673848291e-07,2.7233133796831293e-06,3.3339379799994668e-167
45500,2.2978123132721203e-06,4.711929873281517e-06,3.0720541790421377e-07,8.448050245211596e-12,2.938807727158502e-07,6.880839088996314e-07,2.777048871100147e-06,2.6644431820205953e-168
45600,2.297407054660185e-06,4.642226239606612e-06,3.004097109937899e-07,7.552161364374198e-12,2.665269267057483e-07,7.255939332068026e-07,2.8285490234253475e-06,2.1112423877135665e-169
45700,2.2970174495112346e-06,4.575000348029748e-06,2.9384322773028136e-07,6.771799003259461e-12,2.412865513752302e-07,7.643989722398301e-07,2.8776514018288092e-06,1.6586410742702216e-170
45800,2.29664328205587e-06,4.510280336469614e-06,2.874888577931953e-07,6.088687927038073e-12,2.1804556958667807e-07,8.044901972993262e-07,2.9241991017804345e-06,1.2919610518226023e-171
45900,2.2962843357413965e-06,4.448082167968188e-06,2.8133140630683537e-07,5.487833070262129e-12,1.9669058313502898e-07,8.45854432130073e-07,2.968041581526744e-06,9.977669468547346e-173
46000,2.295940393263121e-06,4.388410191555752e-06,2.753574173616591e-07,4.956906068571598e-12,1.771095791687088e-07,8.884739779536426e-07,3.0090354712043716e-06,7.639967139002645e-174
46100,2.2956112365940274e-06,4.3312577586339735e-06,2.6955500964986653e-07,4.485745302544901e-12,1.591925562730177e-07,9.323264521383394e-07,3.0470453525198576e-06,5.800114331138912e-175
46200,2.295296647015382e-06,4.2766078857509646e-06,2.6391372398900455e-07,4.06594924243507e-12,1.4283207169619688e-07,9.773846421794115e-07,3.081944503074792e-06,4.3658047028654394e-176
46300,2.2949964051469857e-06,4.224433954761317e-06,2.584243824164856e-07,3.690546280095183e-12,1.27923711989562e-07,1.0236163766400464e-06,3.113615599617845e-06,3.2581775014298707e-177
46400,2.2947102909773906e-06,4.174700441590787e-06,2.530789584629254e-07,3.3537271038839305e-12,1.1436649001480202e-07,1.0709844146669728e-06,3.141951374767601e-06,2.4108370806578286e-178
46500,2.294438083893889e-06,4.127363665123667e-06,2.4787045815273606e-07,3.050628087164433e-12,1.0206317184414658e-07,1.1194463556424463e-06,3.166855222063943e-06,1.7686572188011135e-179
46600,2.2941795627128216e-06,4.082372548117852e-06,2.4279281123488123e-07,2.777156186013675e-12,9.092053754539488e-08,1.168954570467951e-06,3.1882417445751494e-06,1.2864774126865584e-180
46700,2.293934505709555e-06,4.039669382501841e-06,2.3784077211341153e-07,2.529847534097587e-12,8.084958020726887e-08,1.2194561558936742e-06,3.206037242700153e-06,9.277764534301415e-182
46800,2.2937026906482817e-06,3.999190591915959e-06,2.3300982992568198e-07,2.3057533321129142e-12,7.176564782677643e-08,1.2708929132099195e-06,3.2201801372684306e-06,6.6338739136873666e-183
46900,2.2934838948123893e-06,3.960867484910548e-06,2.2829612720283374e-07,2.10234779917631e-12,6.358853285532786e-08,1.3232013525052553e-06,3.2306213245372403e-06,4.702986864545753e-184
47000,2.2932778950335625e-06,3.924626992802623e-06,2.2369638654447404e-07,1.9174539215656858e-12,5.624251429170584e-08,1.3763127235706856e-06,3.237324460223555e-06,3.3056967041834914e-185
47100,2.2930844677222906e-06,3.890392386805196e-06,2.192078447423565e-07,1.7491835325219986e-12,4.965635722516105e-08,1.430153074386393e-06,3.240266170270272e-06,2.3037477812132636e-186
47200,2.2929033888971334e-06,3.858083969670581e-06,2.1482819379723083e-07,1.5958889131350521e-12,4.376327467945281e-08,1.4846433379765681e-06,3.2394361866370827e-06,1.5918038150926682e-187
47300,2.2927344342143453e-06,3.827619737723872e-06,2.10555528288424e-07,1.4561236421858345e-12,3.85008564967397e-08,1.5396994482486342e-06,3.2348374070117773e-06,1.0905029347273973e-188
47400,2.292577378997456e-06,3.7989160097917858e-06,2.063882985740432e-07,1.3286108622584382e-12,3.3810969837610583e-08,1.595232485257035e-06,3.2264858779557427e-06,7.407076366800366e-190
47500,2.2924319982668887e-06,3.7718880201521513e-06,2.023252693219924e-07,1.2122174873993229e-12,2.9639635668334733e-08,1.6511488501418e-06,3.2144107016209987e-06,4.9882647101605005e-191
47600,2.292298066769008e-06,3.7464504732352717e-06,1.9836548289619108e-07,1.105933168308578e-12,2.593688536695629e-08,1.7073504697954151e-06,3.1986538667980026e-06,3.330694867229263e-192
47700,2.292175359005514e-06,3.7225180583801213e-06,1.9450822714871907e-07,1.008853066480518e-12,2.265660131366288e-08,1.7637350311048517e-06,3.179270005666638e-06,2.204971039553128e-193
47800,2.292063649262574e-06,3.7000059235031043e-06,1.9075300719620545e-07,9.201636788183504e-13,1.975634504532425e-08,1.820196244405103e-06,3.156326078222072e-06,1.447283523207352e-194
47900,2.291962711639868e-06,3.67883010704717e-06,1.87099520785885e-07,8.391311073413608e-13,1.7197176255781965e-08,1.8766241355632648e-06,3.1299009869271706e-06,9.41861472390672e-196
48000,2.2918723200798193e-06,3.658907928059474e-06,1.8354763688519618e-07,7.650912915549201e-13,1.494346561855058e-08,1.932905365893827e-06,3.1000851246944683e-06,6.077194448860193e-197
48100,2.2917922483959837e-06,3.6401583346771047e-06,1.8009737715631675e-07,6.974418195444119e-13,1.296270410239482e-08,1.988923578885859e-06,3.0669798598211327e-06,3.887782127816225e-198
48200,2.2917222703021376e-06,3.622502211700813e-06,1.7674890000364452e-07,6.356350125449583e-13,1.1225311147614878e-08,2.044559772503951e-06,3.0306969619838393e-06,2.4659450322477836e-199
48300,2.291662159440788e-06,3.6058626482803528e-06,1.7350248690882265e-07,5.791720404716979e-13,9.70444377583373e-09,2.0996926956093194e-06,2.9913579738407803e-06,1.5507705695702935e-200
48400,2.2916116894119695e-06,3.590165167044631e-06,1.7035853079236993e-07,5.275978757777529e-13,8.375808422123619e-09,2.1541992668364765e-06,2.9490935331828338e-06,9.669285760554343e-202
48500,2.2915706338011275e-06,3.5753379162690822e-06,1.6731752616539548e-07,4.804969326039496e-13,7.2174770081783985e-09,2.2079550140575122e-06,2.904042650920264e-06,5.977559756429992e-203
48600,2.2915387662080993e-06,3.561311826895492e-06,1.6438006085622815e-07,4.3748926954075495e-13,6.209708521195512e-09,2.2608345323727033e-06,2.8563519504836917e-06,3.663836994890049e-204
48700,2.2915158602745064e-06,3.5480207363905817e-06,1.6154680911910928e-07,3.982272591205217e-13,5.334777126747409e-09,2.312711958380519e-06,2.806174874453898e-06,2.2265427950566497e-205
48800,2.2915016897128283e-06,3.5354014815722875e-06,1.5881852595068179e-07,3.6239264673760067e-13,4.576807626378764e-09,2.363461458313214e-06,2.753670864414282e-06,1.3415554759783049e-206
48900,2.2914960283331313e-06,3.523393962624694e-06,1.561960424581336e-07,3.296939371323732e-13,3.921618872566319e-09,2.4129577274659847e-06,2.699004520141403e-06,8.01436120200075e-208
49000,2.291498650072038e-06,3.5119411805965523e-06,1.5368026214034447e-07,2.998640587430456e-13,3.356575575299237e-09,2.461076498211371e-06,2.6423447443119065e-06,4.7469195740211165e-209
49100,2.291509329019541e-06,3.5009892506966043e-06,1.5127215795741682e-07,2.7265826581113763e-13,2.870448775740794e-09,2.5076950537685603e-06,2.5838638789086296e-06,2.787645352481764e-210
49200,2.2915278394470084e-06,3.4904873937122334e-06,1.4897277007877542e-07,2.4785224567768826e-13,2.4532851227972933e-09,2.5526927447982884e-06,2.5237368394570247e-06,1.6231021591606562e-211
49300,2.2915539558345716e-06,3.4803879078437846e-06,1.4678320421229343e-07,2.2524040465788898e-13,2.096284967262066e-09,2.5959515058129678e-06,2.4621402531146064e-06,9.36994141737168e-213
49400,2.29158745289809e-06,3.470646123206578e-06,1.4470463042827638e-07,2.0463431058052925e-13,1.7916891846316286e-09,2.6373563683364657e-06,2.3992516064761253e-06,5.3630343902451805e-214
49500,2.2916281056164227e-06,3.461220341174838e-06,1.4273828240198525e-07,1.858612737960665e-13,1.5326745506629313e-09,2.6767959677115918e-06,2.3352484087454372e-06,3.043455627423307e-215
49600,2.291675689258875e-06,3.4520717606658674e-06,1.4088545700834788e-07,1.6876305140727106e-13,1.3132574220800056e-09,2.714163040445795e-06,2.2703073756671023e-06,1.7124032869811636e-216
49700,2.2917299794110363e-06,3.443164393352745e-06,1.391475142096917e-07,1.5319466182734196e-13,1.128205417305976e-09,2.749354908996589e-06,2.204603639309337e-06,9.552736918143381e-218
49800,2.291790752002501e-06,3.4344649696885092e-06,1.3752587718525636e-07,1.3902329865296925e-13,9.72956747398624e-10,2.782273950941459e-06,2.1383099884487336e-06,5.28362842893636e-219
49900,2.2918577833327276e-06,3.425942837503944e-06,1.3602203265716245e-07,1.261273343573695e-13,8.435468141997128e-10,2.812828049535752e-06,2.071596143933876e-06,2.897473050073462e-220
50000,2.2919308500977217e-06,3.417569854810368e-06,1.3463753137341777e-07,1.1439540554110795e-13,7.365416697768832e-10,2.840931022754383e-06,2.0046280729979564e-06,1.5753941493734422e-221
50100,2.2920097294160955e-06,3.409320278311958e-06,1.3337398871329372e-07,1.0372557248623761e-13,6.489779172818269e-10,2.8665030280231125e-06,1.9375673460628327e-06,8.492620886815936e-223
50200,2.2920941988554283e-06,3.401170649000942e-06,1.3223308538492942e-07,9.402454659392904e-14,5.783086271581219e-10,2.889470939980505e-06,1.8705705391274205e-06,4.539175065702206e-224
50300,2.2921840364575926e-06,3.3930996760720845e-06,1.312165681881571e-07,8.520697998131301e-14,5.223548430632012e-10,2.9097686987717e-06,1.8037886843695565e-06,2.40544158258329e-225
50400,2.2922790207653622e-06,3.3850881202661205e-06,1.3032625082007375e-07,7.719481210038698e-14,4.792622578481625e-10,2.927337626551861e-06,1.7373667711194466e-06,1.263849560949292e-226
50500,2.2923789308469824e-06,3.37711867762684e-06,1.295640147019217e-07,6.991666874291548e-14,4.4746265047982616e-10,2.9421267100784025e-06,1.671443298884326e-06,6.583830411594375e-228
50600,2.2924835463222515e-06,3.369175864526798e-06,1.2893180980990506e-07,6.330730922649688e-14,4.256396889876834e-10,2.9540928474860764e-06,1.6061498836316297e-06,3.400514065346511e-229
50700,2.2925926473876416e-06,3.3612459047063863e-06,1.28431655493755e-07,5.730711793317428e-14,4.126987215616816e-10,2.9632010575760974e-06,1.541610918065352e-06,1.7413785939290662e-230
50800,2.2927060148412957e-06,3.353316618957586e-06,1.2806564126872597e-07,5.1861636702300304e-14,4.0774019708895444e-10,2.9694246501954204e-06,1.4779432861750018e-06,8.841470733632863e-232
50900,2.2928234301077256e-06,3.345377317977716e-06,1.278359275685276e-07,4.69211348727739e-14,4.100363770605357e-10,2.972745356546116e-06,1.4152561318898143e-06,4.450804433502277e-233
51000,2.292944675262873e-06,3.3374186988268764e-06,1.2774474644781805e-07,4.244021403192069e-14,4.1901102234800803e-10,2.973153418533166e-06,1.3536506812473503e-06,2.2214431137763997e-234
51100,2.2930695330582556e-06,3.3294327453264316e-06,1.2779440222379935e-07,3.837744476446412e-14,4.342217603684494e-10,2.9706476365404536e-06,1.293220117083208e-06,1.0992957955999282e-235
51200,2.293197786945603e-06,3.3214126326632613e-06,1.2798727204778187e-07,3.469503290915356e-14,4.55344860223982e-10,2.9652353753061877e-06,1.2340495048702605e-06,5.393573776492406e-237
51300,2.293329221100926e-06,3.313352636383056e-06,1.2832580639815715e-07,3.1358513025210916e-14,4.821621651847647e-10,2.9569325278589024e-06,1.176215767989296e-06,2.6237434443543895e-238
51400,2.293463620448374e-06,3.3052480458969e-06,1.2881252948673853e-07,2.8336466949118785e-14,5.145499531131818e-10,2.9457634377596463e-06,1.1197877103935143e-06,1.2654610879016725e-239
51500,2.2936007706839736e-06,3.2970950825607882e-06,1.29450039571308e-07,2.5600265485757e-14,5.524695158863773e-10,2.9317607801846973e-06,1.0648260843454439e-06,6.051442492858483e-241
51600,2.293740458299557e-06,3.2888908223432333e-06,1.302410091675262e-07,2.3123831428185058e-14,5.959592684018119e-10,2.9149654026596313e-06,1.0113837006535763e-06,2.8691398119934323e-242
51700,2.2938824706058724e-06,3.280633123046015e-06,1.3118818515367735e-07,2.0883422239468094e-14,6.451282162249013e-10,2.8954261265330234e-06,9.595055786205308e-07,1.3487367745823567e-243
51800,2.294026595755641e-06,3.272320556010487e-06,1.3229438876228408e-07,1.8857430857859012e-14,7.001506282792881e-10,2.873199510539325e-06,9.09229132733907e-07,6.286159157683081e-245
51900,2.2941726227667948e-06,3.2639523422055615e-06,1.3356251545267058e-07,1.7026203205552113e-14,7.612617771382254e-10,2.8483495780530505e-06,8.605843929874731e-07,2.9048668617939025e-246
52000,2.2943203415454674e-06,3.255528292572705e-06,1.3499553465908566e-07,1.5371871091071356e-14,8.287546244299446e-10,2.820947509875927e-06,8.135942556105673e-07,1.3309133397373872e-247
52100,2.2944695429077153e-06,3.2470487524796157e-06,1.365964894090397e-07,1.3878199297297488e-14,9.029773426227738e-10,2.7910713046184314e-06,7.682747609104274e-07,6.045831094710709e-249
52200,2.294620018603132e-06,3.2385145501155984e-06,1.3836849580661048e-07,1.2530445741816802e-14,9.843315770248516e-10,2.7588054089443794e-06,7.246353948906933e-07,2.722982987296244e-250
52300,2.294771561336084e-06,3.2299269486570398e-06,1.4031474237606557e-07,1.1315233684041048e-14,1.0732713632578591e-09,2.724240320129419e-06,6.826794113023507e-07,1.2159522820348006e-251
52400,2.294923964787987e-06,3.2212876020173257e-06,1.4243848926076375e-07,1.0220435035204075e-14,1.1703026257848403e-09,2.6874721635499637e-06,6.424041708052049e-07,5.383575678483339e-253
52500,2.2950770236391207e-06,3.2125985139905643e-06,1.4474306727302455e-07,9.235063903221199e-15,1.2759831923490884e-09,2.6486022478615216e-06,6.038014939699438e-07,2.36323983683859e-254
52600,2.2952305335901145e-06,3.2038620006036666e-06,1.4723187679030636e-07,8.349179574911828e-15,1.3909232674693113e-09,2.607736600741515e-06,5.668580249284354e-07,1.0285548620226841e-255
52700,2.295384291383314e-06,3.1950806554807856e-06,1.4990838649356114e-07,7.553798203777089e-15,1.5157863155037435e-09,2.564985488170304e-06,5.315556025826525e-07,4.4384344487396585e-257
52800,2.2955380948236377e-06,3.186257318037971e-06,1.527761319435327e-07,6.840812532652639e-15,1.651290310304394e-09,2.5204629202914975e-06,4.97871636406405e-07,1.8989557509183485e-258
52900,2.2956917428000266e-06,3.1773950443225583e-06,1.558387139912511e-07,6.202919037494473e-15,1.7982093142009384e-09,2.4742861469403007e-06,4.6577948401792545e-07,8.055315704609129e-260
53000,2.2958450353056104e-06,3.168497080319983e-06,1.590997970185629e-07,5.6335519317242e-15,1.957375354043703e-09,2.4265751459489667e-06,4.3524882786120684e-07,3.3879186462250853e-261
53100,2.2959977734582126e-06,3.1595668375599147e-06,1.625631070055124e-07,5.126823520111933e-15,2.1296805663623784e-09,2.377452107335665e-06,4.062460485081346e-07,1.4127524410108558e-262
53200,2.296149759520949e-06,3.1506078708571223e-06,1.6623242942073217e-07,4.677470437562777e-15,2.31607958741707e-09,2.3270409164552668e-06,3.7873459227925955e-07,5.8409279050531725e-264
53300,2.296300796921728e-06,3.1416238580339525e-06,1.7011160693187998e-07,4.2808053515325196e-15,2.5175921670946048e-09,2.2754666391394897e-06,3.526753310750562e-07,2.3943096244281396e-265
53400,2.296450690273313e-06,3.132618581478991e-06,1.7420453693289104e-07,3.932673747520309e-15,2.7353059882801433e-09,2.222855011781309e-06,3.280269125100772e-07,9.731089410415429e-267
53500,2.296599245392843e-06,3.1235959114055337e-06,1.7851516888521405e-07,3.629415455265558e-15,2.9703796755719777e-09,2.1693319392233995e-06,3.0474609864686774e-07,3.9212569434030034e-268
53600,2.2967462693213067e-06,3.1145597906818965e-06,1.8304750147058718e-07,3.3678306093151e-15,3.2240459790396364e-09,2.1150230031948093e-06,2.8278809183216394e-07,1.5666494286088332e-269
53700,2.2968915703420985e-06,3.1055142211151363e-06,1.8780557955267443e-07,3.1451497716014005e-15,3.497615120207163e-09,2.0600529839081428e-06,2.62106846342957e-07,6.205846578323109e-271
53800,2.2970349580003415e-06,3.09646325107958e-06,1.927934909456683e-07,2.959007975871599e-15,3.7924782886009445e-09,2.0045453972768534e-06,2.4265536475243863e-07,2.4373221252434557e-272
53900,2.297176243121406e-06,3.087410964386465e-06,1.980153629878337e-07,2.8074224844364497e-15,4.110111278077034e-09,1.948622050047658e-06,2.2438597812356483e-07,9.49090252866034e-274
54000,2.2973152378289942e-06,3.07836147030436e-06,2.0347535891854142e-07,2.688774076910326e-15,4.452078252764161e-09,1.89240261496239e-06,2.0725060932947908e-07,3.664247343681388e-275
54100,2.297451755563766e-06,3.0693188946420765e-06,2.0917767405722854e-07,2.601791718649507e-15,4.820035632857179e-09,1.8360042278728194e-06,1.9120101898393108e-07,1.4026352087250726e-276
54200,2.297585611100812e-06,3.060287371817649e-06,2.151265317835909e-07,2.5455404835609267e-15,5.215736090689556e-09,1.7795411085303556e-06,1.7618903363950167e-07,5.323378877300069e-278
54300,2.29771662056735e-06,3.051271037841568e-06,2.213261793179033e-07,2.5194126321200672e-15,5.641032647533833e-09,1.7231242065638779e-06,1.6216675607627448e-07,2.0031464600466153e-279
54400,2.2978446014603223e-06,3.0422740241481027e-06,2.2778088330171038e-07,2.523121770894439e-15,6.097882861442345e-09,1.666860873945093e-06,1.4908675765727373e-07,7.473442834722785e-281
54500,2.297969372663497e-06,3.0333004522169605e-06,2.3449492517803635e-07,2.5567000448331487e-15,6.588353096156059e-09,1.6108545650215694e-06,1.369022528689925e-07,2.764467038141799e-282
54600,2.2980907544642242e-06,3.0243544289306e-06,2.4147259637216446e-07,2.6204983382040503e-15,7.114622860715849e-09,1.5552045649789145e-06,1.255672562953136e-07,1.01387590323539e-283
54700,2.298208568570146e-06,3.01544004261687e-06,2.4871819327346324e-07,2.7151894845125316e-15,7.678989208890223e-09,1.500005747373317e-06,1.1503672239021364e-07,3.686726093183448e-285
54800,2.2983226381257287e-06,3.0065613597348297e-06,2.562360120191206e-07,2.8417745101663077e-15,8.283871186930373e-09,1.44534836115951e-06,1.0526666851947166e-07,1.3291672448512845e-286
54900,2.2984327877282085e-06,2.997722422159554e-06,2.6403034308142775e-07,3.0015919612244714e-15,8.931814317466733e-09,1.3913178474247362e-06,9.621428183325621e-08,4.751175512660591e-288
55000,2.2985388434439745e-06,2.988927245032257e-06,2.721054656606721e-07,3.1963303874914972e-15,9.625495106594564e-09,1.3379946858330112e-06,8.783801061084961e-08,1.6838569886866858e-289
55100,2.298640632823534e-06,2.980179815137242e-06,2.804656418855168e-07,3.4280440835560805e-15,1.0367725560357446e-08,1.2854542705833477e-06,8.009764078557896e-08,5.916869894239532e-291
55200,2.2987379849173264e-06,2.971484089778855e-06,2.891151108240596e-07,3.699172212431832e-15,1.1161457695954152e-08,1.2337668154942011e-06,7.295435841298547e-08,2.061396440446602e-292
55300,2.2988307302908527e-06,2.9628439961240846e-06,2.9805808230841675e-07,4.0125614642622395e-15,1.200978803204773e-08,1.182997287645618e-06,6.637079888868532e-08,7.120552781238756e-294
55400,2.2989187010395637e-06,2.954263430988026e-06,3.0729873057643684e-07,4.371492430402425e-15,1.2915962041582916e-08,1.1332053688401658e-06,6.031108375478982e-08,2.4386450046936287e-295
55500,2.2990017308033786e-06,2.9457462610339813e-06,3.1684118773494374e-07,4.779709902157908e-15,1.3883378549500026e-08,1.0844454439868787e-06,5.474084595596684e-08,8.280682723244546e-297
55600,2.2990796547809185e-06,2.9372963233642772e-06,3.2668953704864874e-07,5.241457333833214e-15,1.491559405670466e-08,1.036766615367295e-06,4.962724441872256e-08,2.787830668988776e-298
55700,2.299152309744067e-06,2.928917426480838e-06,3.368478060598964e-07,5.76151574160781e-15,1.6016326970585968e-08,9.90212741612929e-07,4.493896883113977e-08,9.305705929253287e-300
55800,2.2992195340512174e-06,2.9206133515909853e-06,3.473199595448912e-07,6.345247343391196e-15,1.718946172131805e-08,9.448225001073789e-07,4.0646235495871574e-08,3.0797463069417086e-301
55900,2.299281167661579e-06,2.9123878542390044e-06,3.581098923122482e-07,6.998644280403601e-15,1.8439052742106202e-08,9.006294714248847e-07,3.672077511736233e-08,1.0105626623208246e-302
56000,2.2993370521476343e-06,2.904244666241827e-06,3.692214218501828e-07,7.728382798920284e-15,1.976932829046573e-08,8.576622443313697e-07,3.3135813365986045e-08,3.287715576877013e-304
56100,2.299387030708957e-06,2.8961874979099113e-06,3.8065828082960305e-07,8.54188331078565e-15,2.1184694086571054e-08,8.159445398033971e-07,2.986604503773448e-08,1.0604932695453852e-305
56200,2.299430948184582e-06,2.8882200405320434e-06,3.9242410947036903e-07,9.447376794032292e-15,2.2689736743670065e-08,7.754953524639106e-07,2.6887602599095297e-08,3.3915972935258628e-307
56300,2.299468651065573e-06,2.880345969104634e-06,4.0452244777862874e-07,1.0453978040520395e-14,2.4289226964539468e-08,7.363291077933589e-07,2.417801987356584e-08,1.075432927658531e-308
56400,2.2994999875073463e-06,2.8725689452869342e-06,4.16956727664065e-07,1.157176630632592e-14,2.5988122476985763e-08,6.984558334479859e-07,2.1716191589648614e-08,3.3809991789091e-310
56500,2.2995248073417008e-06,2.8648926205615856e-06,4.297302649455373e-07,1.2811873972691778e-14,2.7791570680439156e-08,6.61881343004768e-07,1.9482329470763162e-08,1.0538759338224e-311
56600,2.299542962088265e-06,2.8573206395792885e-06,4.4284625125469246e-07,1.4186583881230035e-14,2.9704910974813166e-08,6.266074304533915e-07,1.7457915506076586e-08,3.2569912746e-313
56700,2.2995543049664225e-06,2.8498566436723654e-06,4.5630774584805115e-07,1.5709436066930245e-14,3.173367674196443e-08,5.926320737695184e-07,1.5625652998312465e-08,9.979904586e-315
56800,2.2995586909060024e-06,2.8425042745109162e-06,4.7011766733690903e-07,1.739534467663554e-14,3.3883596949296384e-08,5.599496459294375e-07,1.3969415940797886e-08,3.0319279e-316
56900,2.299555976558394e-06,2.835267177886874e-06,4.842787853471751e-07,1.926072592957486e-14,3.616059734440247e-08,5.285511317629197e-07,1.2474197231828598e-08,9.13259e-318
57000,2.2995460203071026e-06,2.828149007601438e-06,4.987937121196853e-07,2.1323638050318312e-14,3.8570801208982207e-08,4.984243490886619e-07,1.1126056190360272e-08,2.72744e-319
57100,2.299528682278311e-06,2.821153429437704e-06,5.136648940635161e-07,2.360393418381844e-14,4.112052963977891e-08,4.695541726326781e-07,9.91206579351316e-09,8.08e-321
57200,2.299503824350668e-06,2.8142841251961582e-06,5.288946032738067e-07,2.6123429387358133e-14,4.381630132386877e-08,4.419227592953664e-07,8.82026001376168e-09,2.37e-322
57300,2.299471310165304e-06,2.8075447967728516e-06,5.444849290281786e-07,2.8906082885371466e-14,4.6664831775291523e-08,4.1550977340453835e-07,7.839581592287366e-09,5e-324
57400,2.2994310051354208e-06,2.800939170256699e-06,5.604377692732057e-07,3.197819687133017e-14,4.967303199987303e-08,3.902926106704486e-07,6.959830545112692e-09,0.0
57500,2.2993827764552177e-06,2.7944710000274023e-06,5.767548221165696e-07,3.536863324587988e-14,5.284800655498221e-08,3.6624661964214897e-07,6.171613660502481e-09,0.0
57600,2.2993264931092707e-06,2.788144072829299e-06,5.934375773372367e-07,3.9109049793442235e-14,5.6197050971081584e-08,3.4334531955234465e-07,5.4662952099163625e-09,0.0
57700,2.2992620258808765e-06,2.781962211799615e-06,6.104873079289976e-07,4.323415742034249e-14,5.972764850210813e-08,3.215606135290978e-07,4.8359490606679975e-09,0.0
57800,2.2991892473610232e-06,2.77592928043187e-06,6.27905061692644e-07,4.7782000207634046e-14,6.344746617213571e-08,3.008629962456258e-07,4.2733123464958e-09,0.0
57900,2.299108031955801e-06,2.7700491864455767e-06,6.45691652890148e-07,5.279426017066414e-14,6.73643500862939e-08,2.812217551742232e-07,3.771740822544939e-09,0.0
58000,2.299018255894829e-06,2.7643258855487115e-06,6.638476539786108e-07,5.831658876704195e-14,7.148631997459177e-08,2.6260516470525115e-07,3.3251660038372755e-09,0.0
58100,2.298919797238894e-06,2.7587633850618273e-06,6.82373387438327e-07,6.439896735409834e-14,7.582156293824332e-08,2.4498067248654225e-07,2.928054161183285e-09,0.0
58200,2.298812535886806e-06,2.7533657473883427e-06,7.012689177112858e-07,7.10960989684743e-14,8.037842636908507e-08,2.2831507743209023e-07,2.575367225630629e-09,0.0
58300,2.298696353583077e-06,2.7481370933037733e-06,7.205340432672263e-07,7.846783398374471e-14,8.516541001398688e-08,2.125746989401537e-07,2.2625256319286363e-09,0.0
58400,2.298571133923957e-06,2.743081605045471e-06,7.401682888120127e-07,8.657963239809804e-14,9.019115715758916e-08,1.9772553694990236e-07,1.9853731130384504e-09,0.0
58500,2.2984367623647045e-06,2.7382035291773474e-06,7.60170897658459e-07,9.550306571413214e-14,9.546444489833271e-08,1.8373342255129438e-07,1.7401434413702871e-09,0.0
